"","character","frequency","stroke_num","scaled_freq"
"7901","""幪""",15,17,-0.13021036831821
"7902","""癉""",15,17,-0.13021036831821
"7903","""皤""",15,17,-0.13021036831821
"7904","""禨""",15,15,-0.13021036831821
"7905","""籬""",15,17,-0.13021036831821
"7906","""簐""",15,17,-0.13021036831821
"7907","""糨""",15,17,-0.13021036831821
"7908","""臇""",15,17,-0.13021036831821
"7909","""薣""",15,17,-0.13021036831821
"7910","""螸""",15,17,-0.13021036831821
"7911","""褼""",15,16,-0.13021036831821
"7912","""謈""",15,17,-0.13021036831821
"7913","""邅""",15,17,-0.13021036831821
"7914","""鍭""",15,17,-0.13021036831821
"7915","""闀""",15,17,-0.13021036831821
"7916","""餥""",15,17,-0.13021036831821
"7917","""鮢""",15,17,-0.13021036831821
"7918","""鮠""",15,17,-0.13021036831821
"7919","""鴳""",15,17,-0.13021036831821
"7920","""鴷""",15,17,-0.13021036831821
"7921","""麉""",15,17,-0.13021036831821
"7922","""懩""",15,18,-0.13021036831821
"7923","""攄""",15,18,-0.13021036831821
"7924","""癙""",15,18,-0.13021036831821
"7925","""礑""",15,18,-0.13021036831821
"7926","""繣""",15,18,-0.13021036831821
"7927","""藅""",15,18,-0.13021036831821
"7928","""謤""",15,18,-0.13021036831821
"7929","""鎑""",15,18,-0.13021036831821
"7930","""鞫""",15,18,-0.13021036831821
"7931","""韺""",15,18,-0.13021036831821
"7932","""騇""",15,18,-0.13021036831821
"7933","""鯃""",15,18,-0.13021036831821
"7934","""儵""",15,19,-0.13021036831821
"7935","""櫑""",15,19,-0.13021036831821
"7936","""瓋""",15,19,-0.13021036831821
"7937","""瓅""",15,19,-0.13021036831821
"7938","""矊""",15,19,-0.13021036831821
"7939","""繴""",15,19,-0.13021036831821
"7940","""藲""",15,19,-0.13021036831821
"7941","""譗""",15,19,-0.13021036831821
"7942","""贇""",15,19,-0.13021036831821
"7943","""蹳""",15,19,-0.13021036831821
"7944","""蹯""",15,19,-0.13021036831821
"7945","""鄿""",15,19,-0.13021036831821
"7946","""鏏""",15,19,-0.13021036831821
"7947","""饃""",15,19,-0.13021036831821
"7948","""騥""",15,19,-0.13021036831821
"7949","""騠""",15,19,-0.13021036831821
"7950","""鵻""",15,19,-0.13021036831821
"7951","""麑""",15,19,-0.13021036831821
"7952","""黀""",15,19,-0.13021036831821
"7953","""攓""",15,20,-0.13021036831821
"7954","""瀴""",15,20,-0.13021036831821
"7955","""瀻""",15,20,-0.13021036831821
"7956","""矍""",15,20,-0.13021036831821
"7957","""鏷""",15,20,-0.13021036831821
"7958","""鬒""",15,20,-0.13021036831821
"7959","""鰆""",15,20,-0.13021036831821
"7960","""鶗""",15,20,-0.13021036831821
"7961","""鶢""",15,20,-0.13021036831821
"7962","""鶨""",15,20,-0.13021036831821
"7963","""鶦""",15,20,-0.13021036831821
"7964","""嚾""",15,21,-0.13021036831821
"7965","""蘙""",15,21,-0.13021036831821
"7966","""譻""",15,21,-0.13021036831821
"7967","""鐻""",15,21,-0.13021036831821
"7968","""鐹""",15,21,-0.13021036831821
"7969","""齎""",15,21,-0.13021036831821
"7970","""亹""",15,22,-0.13021036831821
"7971","""籜""",15,22,-0.13021036831821
"7972","""鑇""",15,22,-0.13021036831821
"7973","""魖""",15,22,-0.13021036831821
"7974","""鷟""",15,22,-0.13021036831821
"7975","""蠯""",15,23,-0.13021036831821
"7976","""爢""",15,23,-0.13021036831821
"7977","""玃""",15,23,-0.13021036831821
"7978","""贙""",15,23,-0.13021036831821
"7979","""韅""",15,23,-0.13021036831821
"7980","""齶""",15,24,-0.13021036831821
"7981","""籩""",15,25,-0.13021036831821
"7982","""躥""",15,25,-0.13021036831821
"7983","""鬮""",15,28,-0.13021036831821
"7984","""癵""",15,30,-0.13021036831821
"7985","""杗""",14,7,-0.130220272563746
"7986","""泜""",14,8,-0.130220272563746
"7987","""甽""",14,8,-0.130220272563746
"7988","""喱""",14,12,-0.130220272563746
"7989","""蜊""",14,13,-0.130220272563746
"7990","""覜""",14,13,-0.130220272563746
"7991","""劂""",14,14,-0.130220272563746
"7992","""幛""",14,14,-0.130220272563746
"7993","""潯""",14,15,-0.130220272563746
"7994","""踡""",14,15,-0.130220272563746
"7995","""檠""",14,17,-0.130220272563746
"7996","""蹕""",14,18,-0.130220272563746
"7997","""鼕""",14,18,-0.130220272563746
"7998","""鏑""",14,19,-0.130220272563746
"7999","""籥""",14,23,-0.130220272563746
"8000","""夃""",14,4,-0.130220272563746
"8001","""尐""",14,4,-0.130220272563746
"8002","""阞""",14,5,-0.130220272563746
"8003","""尥""",14,6,-0.130220272563746
"8004","""屻""",14,6,-0.130220272563746
"8005","""異""",14,6,-0.130220272563746
"8006","""扜""",14,6,-0.130220272563746
"8007","""癿""",14,6,-0.130220272563746
"8008","""伾""",14,7,-0.130220272563746
"8009","""伭""",14,7,-0.130220272563746
"8010","""刡""",14,7,-0.130220272563746
"8011","""呏""",14,7,-0.130220272563746
"8012","""吤""",14,7,-0.130220272563746
"8013","""尨""",14,7,-0.130220272563746
"8014","""抌""",14,7,-0.130220272563746
"8015","""抇""",14,7,-0.130220272563746
"8016","""旰""",14,7,-0.130220272563746
"8017","""汯""",14,7,-0.130220272563746
"8018","""汳""",14,7,-0.130220272563746
"8019","""肐""",14,7,-0.130220272563746
"8020","""侀""",14,8,-0.130220272563746
"8021","""佌""",14,8,-0.130220272563746
"8022","""侜""",14,8,-0.130220272563746
"8023","""呠""",14,8,-0.130220272563746
"8024","""坱""",14,8,-0.130220272563746
"8025","""岮""",14,8,-0.130220272563746
"8026","""岠""",14,8,-0.130220272563746
"8027","""岥""",14,8,-0.130220272563746
"8028","""怴""",14,8,-0.130220272563746
"8029","""怚""",14,8,-0.130220272563746
"8030","""怑""",14,8,-0.130220272563746
"8031","""怉""",14,8,-0.130220272563746
"8032","""枘""",14,8,-0.130220272563746
"8033","""沶""",14,8,-0.130220272563746
"8034","""狜""",14,8,-0.130220272563746
"8035","""玤""",14,8,-0.130220272563746
"8036","""俉""",14,9,-0.130220272563746
"8037","""侻""",14,9,-0.130220272563746
"8038","""卼""",14,9,-0.130220272563746
"8039","""宨""",14,9,-0.130220272563746
"8040","""峉""",14,9,-0.130220272563746
"8041","""峸""",14,9,-0.130220272563746
"8042","""帣""",14,9,-0.130220272563746
"8043","""扃""",14,9,-0.130220272563746
"8044","""昳""",14,9,-0.130220272563746
"8045","""柁""",14,9,-0.130220272563746
"8046","""枻""",14,9,-0.130220272563746
"8047","""柤""",14,9,-0.130220272563746
"8048","""洑""",14,9,-0.130220272563746
"8049","""浀""",14,9,-0.130220272563746
"8050","""洉""",14,9,-0.130220272563746
"8051","""珌""",14,9,-0.130220272563746
"8052","""玿""",14,9,-0.130220272563746
"8053","""瓮""",14,9,-0.130220272563746
"8054","""畇""",14,9,-0.130220272563746
"8055","""盄""",14,9,-0.130220272563746
"8056","""羾""",14,9,-0.130220272563746
"8057","""胅""",14,9,-0.130220272563746
"8058","""胉""",14,9,-0.130220272563746
"8059","""胦""",14,9,-0.130220272563746
"8060","""茌""",14,9,-0.130220272563746
"8061","""釔""",14,9,-0.130220272563746
"8062","""剡""",14,10,-0.130220272563746
"8063","""奊""",14,10,-0.130220272563746
"8064","""悛""",14,10,-0.130220272563746
"8065","""挭""",14,10,-0.130220272563746
"8066","""捑""",14,11,-0.130220272563746
"8067","""涄""",14,10,-0.130220272563746
"8068","""狻""",14,10,-0.130220272563746
"8069","""珓""",14,10,-0.130220272563746
"8070","""眕""",14,10,-0.130220272563746
"8071","""秞""",14,10,-0.130220272563746
"8072","""笎""",14,10,-0.130220272563746
"8073","""罜""",14,10,-0.130220272563746
"8074","""羖""",14,10,-0.130220272563746
"8075","""胻""",14,10,-0.130220272563746
"8076","""荅""",14,10,-0.130220272563746
"8077","""繭""",14,10,-0.130220272563746
"8078","""衄""",14,10,-0.130220272563746
"8079","""郠""",14,10,-0.130220272563746
"8080","""偋""",14,11,-0.130220272563746
"8081","""剫""",14,11,-0.130220272563746
"8082","""啶""",14,11,-0.130220272563746
"8083","""啑""",14,11,-0.130220272563746
"8084","""埻""",14,11,-0.130220272563746
"8085","""埴""",14,11,-0.130220272563746
"8086","""堄""",14,11,-0.130220272563746
"8087","""崦""",14,11,-0.130220272563746
"8088","""徟""",14,11,-0.130220272563746
"8089","""惍""",14,11,-0.130220272563746
"8090","""捸""",14,11,-0.130220272563746
"8091","""梒""",14,11,-0.130220272563746
"8092","""梤""",14,11,-0.130220272563746
"8093","""氪""",14,11,-0.130220272563746
"8094","""猏""",14,11,-0.130220272563746
"8095","""珼""",14,11,-0.130220272563746
"8096","""痎""",14,11,-0.130220272563746
"8097","""痋""",14,11,-0.130220272563746
"8098","""硈""",14,11,-0.130220272563746
"8099","""窏""",14,11,-0.130220272563746
"8100","""窐""",14,11,-0.130220272563746
"8101","""笤""",14,11,-0.130220272563746
"8102","""翋""",14,11,-0.130220272563746
"8103","""脥""",14,11,-0.130220272563746
"8104","""莐""",14,11,-0.130220272563746
"8105","""荴""",14,11,-0.130220272563746
"8106","""趿""",14,11,-0.130220272563746
"8107","""釮""",14,11,-0.130220272563746
"8108","""堧""",14,12,-0.130220272563746
"8109","""媩""",14,12,-0.130220272563746
"8110","""寋""",14,12,-0.130220272563746
"8111","""徦""",14,12,-0.130220272563746
"8112","""惎""",14,12,-0.130220272563746
"8113","""愐""",14,12,-0.130220272563746
"8114","""揲""",14,12,-0.130220272563746
"8115","""攲""",14,12,-0.130220272563746
"8116","""晼""",14,12,-0.130220272563746
"8117","""晪""",14,12,-0.130220272563746
"8118","""棪""",14,12,-0.130220272563746
"8119","""椐""",14,12,-0.130220272563746
"8120","""棽""",14,12,-0.130220272563746
"8121","""欻""",14,12,-0.130220272563746
"8122","""湆""",14,12,-0.130220272563746
"8123","""湓""",14,12,-0.130220272563746
"8124","""湒""",14,12,-0.130220272563746
"8125","""焠""",14,12,-0.130220272563746
"8126","""猭""",14,12,-0.130220272563746
"8127","""猣""",14,12,-0.130220272563746
"8128","""琫""",14,12,-0.130220272563746
"8129","""痝""",14,12,-0.130220272563746
"8130","""盚""",14,12,-0.130220272563746
"8131","""硰""",14,12,-0.130220272563746
"8132","""詊""",14,12,-0.130220272563746
"8133","""鈆""",14,12,-0.130220272563746
"8134","""嵞""",14,13,-0.130220272563746
"8135","""惷""",14,13,-0.130220272563746
"8136","""愩""",14,13,-0.130220272563746
"8137","""戥""",14,13,-0.130220272563746
"8138","""搦""",14,13,-0.130220272563746
"8139","""搨""",14,13,-0.130220272563746
"8140","""搚""",14,13,-0.130220272563746
"8141","""揧""",14,13,-0.130220272563746
"8142","""晸""",14,13,-0.130220272563746
"8143","""楅""",14,13,-0.130220272563746
"8144","""楑""",14,13,-0.130220272563746
"8145","""歃""",14,13,-0.130220272563746
"8146","""滉""",14,13,-0.130220272563746
"8147","""煄""",14,13,-0.130220272563746
"8148","""瑊""",14,13,-0.130220272563746
"8149","""瓾""",14,13,-0.130220272563746
"8150","""瓽""",14,13,-0.130220272563746
"8151","""睠""",14,13,-0.130220272563746
"8152","""碏""",14,13,-0.130220272563746
"8153","""祽""",14,13,-0.130220272563746
"8154","""祹""",14,13,-0.130220272563746
"8155","""稓""",14,13,-0.130220272563746
"8156","""筤""",14,13,-0.130220272563746
"8157","""筣""",14,13,-0.130220272563746
"8158","""葶""",14,13,-0.130220272563746
"8159","""蓅""",14,13,-0.130220272563746
"8160","""葐""",14,13,-0.130220272563746
"8161","""蛸""",14,13,-0.130220272563746
"8162","""觡""",14,13,-0.130220272563746
"8163","""跲""",14,13,-0.130220272563746
"8164","""鉰""",14,13,-0.130220272563746
"8165","""鉔""",14,13,-0.130220272563746
"8166","""嘁""",14,14,-0.130220272563746
"8167","""塿""",14,14,-0.130220272563746
"8168","""嶊""",14,14,-0.130220272563746
"8169","""戩""",14,14,-0.130220272563746
"8170","""摦""",14,14,-0.130220272563746
"8171","""暠""",14,14,-0.130220272563746
"8172","""榍""",14,14,-0.130220272563746
"8173","""榵""",14,14,-0.130220272563746
"8174","""歊""",14,14,-0.130220272563746
"8175","""滵""",14,14,-0.130220272563746
"8176","""漷""",14,14,-0.130220272563746
"8177","""滼""",14,14,-0.130220272563746
"8178","""熀""",14,14,-0.130220272563746
"8179","""牄""",14,14,-0.130220272563746
"8180","""獍""",14,14,-0.130220272563746
"8181","""畽""",14,14,-0.130220272563746
"8182","""疐""",14,14,-0.130220272563746
"8183","""窬""",14,14,-0.130220272563746
"8184","""膉""",14,14,-0.130220272563746
"8185","""膌""",14,14,-0.130220272563746
"8186","""蓎""",14,14,-0.130220272563746
"8187","""蓛""",14,14,-0.130220272563746
"8188","""蜣""",14,14,-0.130220272563746
"8189","""踂""",14,14,-0.130220272563746
"8190","""鄡""",14,14,-0.130220272563746
"8191","""鉶""",14,14,-0.130220272563746
"8192","""銦""",14,14,-0.130220272563746
"8193","""銧""",14,14,-0.130220272563746
"8194","""劌""",14,15,-0.130220272563746
"8195","""嘪""",14,15,-0.130220272563746
"8196","""嫽""",14,15,-0.130220272563746
"8197","""槾""",14,15,-0.130220272563746
"8198","""槲""",14,15,-0.130220272563746
"8199","""潕""",14,15,-0.130220272563746
"8200","""熛""",14,15,-0.130220272563746
"8201","""熳""",14,15,-0.130220272563746
"8202","""獟""",14,15,-0.130220272563746
"8203","""瞈""",14,15,-0.130220272563746
"8204","""磍""",14,15,-0.130220272563746
"8205","""磌""",14,15,-0.130220272563746
"8206","""窴""",14,15,-0.130220272563746
"8207","""膢""",14,15,-0.130220272563746
"8208","""艒""",14,15,-0.130220272563746
"8209","""蝷""",14,15,-0.130220272563746
"8210","""蝻""",14,15,-0.130220272563746
"8211","""趜""",14,15,-0.130220272563746
"8212","""踖""",14,15,-0.130220272563746
"8213","""踓""",14,15,-0.130220272563746
"8214","""輚""",14,15,-0.130220272563746
"8215","""鄦""",14,15,-0.130220272563746
"8216","""醀""",14,15,-0.130220272563746
"8217","""頩""",14,15,-0.130220272563746
"8218","""儓""",14,16,-0.130220272563746
"8219","""嶱""",14,16,-0.130220272563746
"8220","""廨""",14,16,-0.130220272563746
"8221","""憿""",14,16,-0.130220272563746
"8222","""攳""",14,16,-0.130220272563746
"8223","""曈""",14,16,-0.130220272563746
"8224","""澥""",14,16,-0.130220272563746
"8225","""澸""",14,16,-0.130220272563746
"8226","""澲""",14,16,-0.130220272563746
"8227","""燅""",14,16,-0.130220272563746
"8228","""熽""",14,16,-0.130220272563746
"8229","""燆""",14,16,-0.130220272563746
"8230","""疀""",14,16,-0.130220272563746
"8231","""縟""",14,16,-0.130220272563746
"8232","""縋""",14,16,-0.130220272563746
"8233","""翯""",14,16,-0.130220272563746
"8234","""艖""",14,16,-0.130220272563746
"8235","""蕥""",14,16,-0.130220272563746
"8236","""螔""",14,16,-0.130220272563746
"8237","""褦""",14,15,-0.130220272563746
"8238","""褧""",14,16,-0.130220272563746
"8239","""鄶""",14,16,-0.130220272563746
"8240","""錟""",14,16,-0.130220272563746
"8241","""錎""",14,16,-0.130220272563746
"8242","""鋷""",14,16,-0.130220272563746
"8243","""頵""",14,16,-0.130220272563746
"8244","""魻""",14,16,-0.130220272563746
"8245","""黕""",14,16,-0.130220272563746
"8246","""勴""",14,17,-0.130220272563746
"8247","""壔""",14,17,-0.130220272563746
"8248","""斁""",14,17,-0.130220272563746
"8249","""檟""",14,17,-0.130220272563746
"8250","""檞""",14,17,-0.130220272563746
"8251","""檕""",14,17,-0.130220272563746
"8252","""獮""",14,17,-0.130220272563746
"8253","""璱""",14,17,-0.130220272563746
"8254","""甑""",14,17,-0.130220272563746
"8255","""疄""",14,17,-0.130220272563746
"8256","""瞲""",14,17,-0.130220272563746
"8257","""磽""",14,17,-0.130220272563746
"8258","""篻""",14,17,-0.130220272563746
"8259","""簃""",14,17,-0.130220272563746
"8260","""薀""",14,17,-0.130220272563746
"8261","""薅""",14,17,-0.130220272563746
"8262","""螬""",14,17,-0.130220272563746
"8263","""蟉""",14,17,-0.130220272563746
"8264","""轃""",14,17,-0.130220272563746
"8265","""鎏""",14,17,-0.130220272563746
"8266","""鍞""",14,17,-0.130220272563746
"8267","""霘""",14,17,-0.130220272563746
"8268","""餪""",14,17,-0.130220272563746
"8269","""馡""",14,17,-0.130220272563746
"8270","""鴶""",14,17,-0.130220272563746
"8271","""屪""",14,18,-0.130220272563746
"8272","""繟""",14,18,-0.130220272563746
"8273","""薶""",14,18,-0.130220272563746
"8274","""蟓""",14,18,-0.130220272563746
"8275","""譇""",14,18,-0.130220272563746
"8276","""蹞""",14,18,-0.130220272563746
"8277","""鎪""",14,18,-0.130220272563746
"8278","""鎤""",14,18,-0.130220272563746
"8279","""鎨""",14,18,-0.130220272563746
"8280","""颸""",14,18,-0.130220272563746
"8281","""鵖""",14,18,-0.130220272563746
"8282","""勷""",14,19,-0.130220272563746
"8283","""旞""",14,19,-0.130220272563746
"8284","""殰""",14,19,-0.130220272563746
"8285","""爅""",14,19,-0.130220272563746
"8286","""犦""",14,19,-0.130220272563746
"8287","""矉""",14,19,-0.130220272563746
"8288","""礗""",14,19,-0.130220272563746
"8289","""穨""",14,19,-0.130220272563746
"8290","""藭""",14,19,-0.130220272563746
"8291","""藰""",14,19,-0.130220272563746
"8292","""襚""",14,18,-0.130220272563746
"8293","""襘""",14,18,-0.130220272563746
"8294","""譐""",14,19,-0.130220272563746
"8295","""譕""",14,19,-0.130220272563746
"8296","""醰""",14,19,-0.130220272563746
"8297","""鏒""",14,19,-0.130220272563746
"8298","""騤""",14,19,-0.130220272563746
"8299","""鵴""",14,19,-0.130220272563746
"8300","""瀵""",14,20,-0.130220272563746
"8301","""瀳""",14,20,-0.130220272563746
"8302","""璺""",14,20,-0.130220272563746
"8303","""皪""",14,20,-0.130220272563746
"8304","""矏""",14,20,-0.130220272563746
"8305","""礣""",14,19,-0.130220272563746
"8306","""籊""",14,20,-0.130220272563746
"8307","""羺""",14,20,-0.130220272563746
"8308","""艨""",14,20,-0.130220272563746
"8309","""譨""",14,20,-0.130220272563746
"8310","""譥""",14,20,-0.130220272563746
"8311","""鏵""",14,20,-0.130220272563746
"8312","""饐""",14,20,-0.130220272563746
"8313","""騪""",14,20,-0.130220272563746
"8314","""騶""",14,20,-0.130220272563746
"8315","""鶙""",14,20,-0.130220272563746
"8316","""鶘""",14,20,-0.130220272563746
"8317","""龑""",14,20,-0.130220272563746
"8318","""蘘""",14,21,-0.130220272563746
"8319","""鐬""",14,21,-0.130220272563746
"8320","""饖""",14,21,-0.130220272563746
"8321","""魒""",14,21,-0.130220272563746
"8322","""鷊""",14,21,-0.130220272563746
"8323","""鹺""",14,21,-0.130220272563746
"8324","""龒""",14,21,-0.130220272563746
"8325","""囅""",14,22,-0.130220272563746
"8326","""癭""",14,22,-0.130220272563746
"8327","""艫""",14,22,-0.130220272563746
"8328","""躚""",14,22,-0.130220272563746
"8329","""顩""",14,22,-0.130220272563746
"8330","""鬫""",14,22,-0.130220272563746
"8331","""壧""",14,23,-0.130220272563746
"8332","""戁""",14,23,-0.130220272563746
"8333","""欑""",14,23,-0.130220272563746
"8334","""蠰""",14,23,-0.130220272563746
"8335","""讋""",14,23,-0.130220272563746
"8336","""鱊""",14,23,-0.130220272563746
"8337","""孎""",14,24,-0.130220272563746
"8338","""鑩""",14,24,-0.130220272563746
"8339","""鱠""",14,24,-0.130220272563746
"8340","""鸇""",14,24,-0.130220272563746
"8341","""齵""",14,24,-0.130220272563746
"8342","""斸""",14,25,-0.130220272563746
"8343","""襺""",14,24,-0.130220272563746
"8344","""鸏""",14,25,-0.130220272563746
"8345","""鸒""",14,25,-0.130220272563746
"8346","""馫""",14,27,-0.130220272563746
"8347","""兒""",13,2,-0.130230176809283
"8348","""沔""",13,7,-0.130230176809283
"8349","""兕""",13,8,-0.130230176809283
"8350","""洫""",13,9,-0.130230176809283
"8351","""荸""",13,11,-0.130230176809283
"8352","""絰""",13,12,-0.130230176809283
"8353","""嘐""",13,14,-0.130230176809283
"8354","""鉼""",13,14,-0.130230176809283
"8355","""緙""",13,15,-0.130230176809283
"8356","""磧""",13,16,-0.130230176809283
"8357","""篛""",13,16,-0.130230176809283
"8358","""篦""",13,16,-0.130230176809283
"8359","""歜""",13,17,-0.130230176809283
"8360","""繅""",13,17,-0.130230176809283
"8361","""觼""",13,22,-0.130230176809283
"8362","""屮""",13,3,-0.130230176809283
"8363","""夗""",13,5,-0.130230176809283
"8364","""屳""",13,5,-0.130230176809283
"8365","""囟""",13,6,-0.130230176809283
"8366","""弚""",13,6,-0.130230176809283
"8367","""朼""",13,6,-0.130230176809283
"8368","""艼""",13,6,-0.130230176809283
"8369","""佧""",13,7,-0.130230176809283
"8370","""伿""",13,7,-0.130230176809283
"8371","""坅""",13,7,-0.130230176809283
"8372","""帊""",13,7,-0.130230176809283
"8373","""抈""",13,7,-0.130230176809283
"8374","""汻""",13,7,-0.130230176809283
"8375","""狆""",13,7,-0.130230176809283
"8376","""皁""",13,7,-0.130230176809283
"8377","""耴""",13,7,-0.130230176809283
"8378","""侒""",13,8,-0.130230176809283
"8379","""刱""",13,8,-0.130230176809283
"8380","""匋""",13,8,-0.130230176809283
"8381","""呬""",13,8,-0.130230176809283
"8382","""坢""",13,8,-0.130230176809283
"8383","""姀""",13,8,-0.130230176809283
"8384","""岤""",13,8,-0.130230176809283
"8385","""嶺""",13,8,-0.130230176809283
"8386","""帗""",13,8,-0.130230176809283
"8387","""拑""",13,8,-0.130230176809283
"8388","""杽""",13,8,-0.130230176809283
"8389","""杹""",13,8,-0.130230176809283
"8390","""泬""",13,8,-0.130230176809283
"8391","""沰""",13,8,-0.130230176809283
"8392","""泩""",13,8,-0.130230176809283
"8393","""玦""",13,8,-0.130230176809283
"8394","""甾""",13,8,-0.130230176809283
"8395","""疌""",13,8,-0.130230176809283
"8396","""邳""",13,8,-0.130230176809283
"8397","""俜""",13,9,-0.130230176809283
"8398","""剄""",13,9,-0.130230176809283
"8399","""匽""",13,9,-0.130230176809283
"8400","""咺""",13,9,-0.130230176809283
"8401","""咷""",13,9,-0.130230176809283
"8402","""咢""",13,9,-0.130230176809283
"8403","""峌""",13,9,-0.130230176809283
"8404","""峛""",13,9,-0.130230176809283
"8405","""徆""",13,9,-0.130230176809283
"8406","""恓""",13,9,-0.130230176809283
"8407","""拹""",13,9,-0.130230176809283
"8408","""柣""",13,9,-0.130230176809283
"8409","""柼""",13,9,-0.130230176809283
"8410","""柃""",13,9,-0.130230176809283
"8411","""洴""",13,9,-0.130230176809283
"8412","""浂""",13,9,-0.130230176809283
"8413","""炡""",13,9,-0.130230176809283
"8414","""炵""",13,9,-0.130230176809283
"8415","""珫""",13,9,-0.130230176809283
"8416","""癹""",13,9,-0.130230176809283
"8417","""砃""",13,9,-0.130230176809283
"8418","""紃""",13,9,-0.130230176809283
"8419","""胐""",13,9,-0.130230176809283
"8420","""胙""",13,9,-0.130230176809283
"8421","""胍""",13,9,-0.130230176809283
"8422","""苬""",13,9,-0.130230176809283
"8423","""苵""",13,9,-0.130230176809283
"8424","""苰""",13,9,-0.130230176809283
"8425","""冔""",13,10,-0.130230176809283
"8426","""勍""",13,10,-0.130230176809283
"8427","""埁""",13,10,-0.130230176809283
"8428","""宭""",13,10,-0.130230176809283
"8429","""庨""",13,10,-0.130230176809283
"8430","""敆""",13,10,-0.130230176809283
"8431","""栥""",13,10,-0.130230176809283
"8432","""欴""",13,10,-0.130230176809283
"8433","""殈""",13,10,-0.130230176809283
"8434","""涋""",13,10,-0.130230176809283
"8435","""狾""",13,10,-0.130230176809283
"8436","""珘""",13,10,-0.130230176809283
"8437","""疻""",13,10,-0.130230176809283
"8438","""痀""",13,10,-0.130230176809283
"8439","""眣""",13,10,-0.130230176809283
"8440","""祑""",13,10,-0.130230176809283
"8441","""笉""",13,10,-0.130230176809283
"8442","""舁""",13,10,-0.130230176809283
"8443","""茙""",13,10,-0.130230176809283
"8444","""茛""",13,10,-0.130230176809283
"8445","""茤""",13,10,-0.130230176809283
"8446","""蚐""",13,10,-0.130230176809283
"8447","""衼""",13,9,-0.130230176809283
"8448","""豻""",13,10,-0.130230176809283
"8449","""趕""",13,10,-0.130230176809283
"8450","""酐""",13,10,-0.130230176809283
"8451","""釚""",13,10,-0.130230176809283
"8452","""偠""",13,11,-0.130230176809283
"8453","""勖""",13,11,-0.130230176809283
"8454","""堋""",13,11,-0.130230176809283
"8455","""崝""",13,11,-0.130230176809283
"8456","""帴""",13,11,-0.130230176809283
"8457","""庱""",13,11,-0.130230176809283
"8458","""庴""",13,11,-0.130230176809283
"8459","""掽""",13,11,-0.130230176809283
"8460","""桯""",13,11,-0.130230176809283
"8461","""梩""",13,11,-0.130230176809283
"8462","""梲""",13,11,-0.130230176809283
"8463","""淟""",13,11,-0.130230176809283
"8464","""焎""",13,11,-0.130230176809283
"8465","""牾""",13,11,-0.130230176809283
"8466","""玈""",13,11,-0.130230176809283
"8467","""祧""",13,10,-0.130230176809283
"8468","""祫""",13,11,-0.130230176809283
"8469","""笵""",13,11,-0.130230176809283
"8470","""笭""",13,11,-0.130230176809283
"8471","""紾""",13,11,-0.130230176809283
"8472","""紻""",13,11,-0.130230176809283
"8473","""聈""",13,11,-0.130230176809283
"8474","""莨""",13,11,-0.130230176809283
"8475","""莗""",13,11,-0.130230176809283
"8476","""蚷""",13,11,-0.130230176809283
"8477","""蛈""",13,11,-0.130230176809283
"8478","""蚴""",13,11,-0.130230176809283
"8479","""蚽""",13,11,-0.130230176809283
"8480","""袬""",13,11,-0.130230176809283
"8481","""袌""",13,11,-0.130230176809283
"8482","""覂""",13,11,-0.130230176809283
"8483","""赻""",13,11,-0.130230176809283
"8484","""軠""",13,11,-0.130230176809283
"8485","""郯""",13,11,-0.130230176809283
"8486","""郫""",13,11,-0.130230176809283
"8487","""釱""",13,11,-0.130230176809283
"8488","""啿""",13,12,-0.130230176809283
"8489","""堷""",13,12,-0.130230176809283
"8490","""堛""",13,12,-0.130230176809283
"8491","""媗""",13,12,-0.130230176809283
"8492","""媌""",13,12,-0.130230176809283
"8493","""寪""",13,12,-0.130230176809283
"8494","""寎""",13,12,-0.130230176809283
"8495","""崷""",13,12,-0.130230176809283
"8496","""扊""",13,12,-0.130230176809283
"8497","""揥""",13,12,-0.130230176809283
"8498","""揌""",13,12,-0.130230176809283
"8499","""旐""",13,12,-0.130230176809283
"8500","""棤""",13,12,-0.130230176809283
"8501","""殙""",13,12,-0.130230176809283
"8502","""湇""",13,12,-0.130230176809283
"8503","""湞""",13,12,-0.130230176809283
"8504","""渶""",13,12,-0.130230176809283
"8505","""湚""",13,13,-0.130230176809283
"8506","""焣""",13,12,-0.130230176809283
"8507","""焥""",13,12,-0.130230176809283
"8508","""硜""",13,12,-0.130230176809283
"8509","""祴""",13,12,-0.130230176809283
"8510","""稄""",13,12,-0.130230176809283
"8511","""絫""",13,12,-0.130230176809283
"8512","""絑""",13,12,-0.130230176809283
"8513","""脽""",13,12,-0.130230176809283
"8514","""菋""",13,12,-0.130230176809283
"8515","""菃""",13,12,-0.130230176809283
"8516","""菗""",13,12,-0.130230176809283
"8517","""蛦""",13,12,-0.130230176809283
"8518","""袾""",13,11,-0.130230176809283
"8519","""袶""",13,11,-0.130230176809283
"8520","""袷""",13,11,-0.130230176809283
"8521","""詀""",13,12,-0.130230176809283
"8522","""軮""",13,12,-0.130230176809283
"8523","""釽""",13,12,-0.130230176809283
"8524","""雂""",13,12,-0.130230176809283
"8525","""凗""",13,13,-0.130230176809283
"8526","""嗌""",13,13,-0.130230176809283
"8527","""媷""",13,13,-0.130230176809283
"8528","""媴""",13,13,-0.130230176809283
"8529","""嵢""",13,13,-0.130230176809283
"8530","""巰""",13,13,-0.130230176809283
